ID_NUMBER,ACTIVITY_LOCATION,EVALUATION_IDENTIFIER,EVALUATION_TYPE,EVALUATION_DESC,EVALUATION_AGENCY,EVALUATION_START_DATE,FOUND_VIOLATION,REGISTRY_ID,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_EPA_REGION,FAC_LAT,FAC_LONG,FAC_DERIVED_WBD,FAC_DERIVED_CD113,FAC_PERCENT_MINORITY,FAC_POP_DEN,DFR_URL
MAD981068844,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/14/2016,Y  ,110003461450,ACCUSTAR LABS,11 AWL ST,MEDWAY,MA,2053,NORFOLK,1,42.140483,-71.428849,10900010601,4,7.282,1020.85,http://echo.epa.gov/detailed-facility-report?fid=110003461450
MAD080818941,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/29/1992,Y  ,110006813911,BARRY INDUSTRIES,67 MECHANIC ST,ATTLEBORO,MA,2703,BRISTOL,1,41.94396,-71.29284,10900040401,4,15.323,1567.95,http://echo.epa.gov/detailed-facility-report?fid=110006813911
MAD080818941,MA,000,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,01/05/1993,N  ,110006813911,BARRY INDUSTRIES,67 MECHANIC ST,ATTLEBORO,MA,2703,BRISTOL,1,41.94396,-71.29284,10900040401,4,15.323,1567.95,http://echo.epa.gov/detailed-facility-report?fid=110006813911
MAD066587338,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/17/1984,Y  ,110003440820,RAYS DRY CLEANERS,141 FRANKLIN ST,WRENTHAM,MA,2093,NORFOLK,1,42.07147,-71.3295,10900040301,4,4.776,631.23,http://echo.epa.gov/detailed-facility-report?fid=110003440820
MAD066623398,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/11/1996,Y  ,110008405430,LEE IMPORTED CARS INC,962 WORCESTER RD,WELLESLEY,MA,2482,NORFOLK,1,42.304559999999995,-71.32271,10900010701,4,14.28,2006.87,http://echo.epa.gov/detailed-facility-report?fid=110008405430
MAD066623398,MA,000,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,10/17/1996,N  ,110008405430,LEE IMPORTED CARS INC,962 WORCESTER RD,WELLESLEY,MA,2482,NORFOLK,1,42.304559999999995,-71.32271,10900010701,4,14.28,2006.87,http://echo.epa.gov/detailed-facility-report?fid=110008405430
MAD001035799,MA,002,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,12/06/1990,N  ,110001942444,PARKS CORPORATION,1 MAIN ST.,SOMERSET,MA,2726,BRISTOL,1,41.765370000000004,-71.12771,10900040804,4,6.69,1184.74,http://echo.epa.gov/detailed-facility-report?fid=110001942444
MAD001035799,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/24/1994,Y  ,110001942444,PARKS CORPORATION,1 MAIN ST.,SOMERSET,MA,2726,BRISTOL,1,41.765370000000004,-71.12771,10900040804,4,6.69,1184.74,http://echo.epa.gov/detailed-facility-report?fid=110001942444
MAD001035799,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/04/1990,Y  ,110001942444,PARKS CORPORATION,1 MAIN ST.,SOMERSET,MA,2726,BRISTOL,1,41.765370000000004,-71.12771,10900040804,4,6.69,1184.74,http://echo.epa.gov/detailed-facility-report?fid=110001942444
MAD001005172,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/12/1996,N  ,110002020018,GLOUCESTER COMPANY,235 COTTAGE STREET,FRANKLIN,MA,2038,NORFOLK,1,42.07679,-71.40462,10900010601,4,8.315,1025.21,http://echo.epa.gov/detailed-facility-report?fid=110002020018
MAD037102746,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/24/1992,N  ,110003430948,AMGRAPH INC,8 HIGH ST,PLAINVILLE,MA,2762,NORFOLK,1,42.026175,-71.352069,10900040401,4,7.197,694.58,http://echo.epa.gov/detailed-facility-report?fid=110003430948
MAD037102746,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/27/1986,Y  ,110003430948,AMGRAPH INC,8 HIGH ST,PLAINVILLE,MA,2762,NORFOLK,1,42.026175,-71.352069,10900040401,4,7.197,694.58,http://echo.epa.gov/detailed-facility-report?fid=110003430948
MAD037102746,MA,002,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,04/30/1986,N  ,110003430948,AMGRAPH INC,8 HIGH ST,PLAINVILLE,MA,2762,NORFOLK,1,42.026175,-71.352069,10900040401,4,7.197,694.58,http://echo.epa.gov/detailed-facility-report?fid=110003430948
MAD049413099,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/23/1986,Y  ,110003434409,ROYAL MACHINE CO INC,14 SANFORD ST,MEDWAY,MA,2053,NORFOLK,1,42.13858,-71.39799000000001,10900010602,4,6.943,1082.36,http://echo.epa.gov/detailed-facility-report?fid=110003434409
MAD049413099,MA,002,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,05/17/1988,N  ,110003434409,ROYAL MACHINE CO INC,14 SANFORD ST,MEDWAY,MA,2053,NORFOLK,1,42.13858,-71.39799000000001,10900010602,4,6.943,1082.36,http://echo.epa.gov/detailed-facility-report?fid=110003434409
MAD981070709,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/08/1993,N  ,110003461904,LORD & SON AUTO BODY,13 ELMWOOD AVE,HOPEDALE,MA,1747,WORCESTER,1,42.121590000000005,-71.54377,10900030205,4,14.583,1188.68,http://echo.epa.gov/detailed-facility-report?fid=110003461904
MA5000005405,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/04/2002,Y  ,110000762595,GENERAL CABLE INDUSTRIES,20 FORGE PARK,FRANKLIN,MA,2038,NORFOLK,1,42.082244,-71.438389,10900010601,4,8.646,1089.16,http://echo.epa.gov/detailed-facility-report?fid=110000762595
MA5000005405,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/27/2007,N  ,110000762595,GENERAL CABLE INDUSTRIES,20 FORGE PARK,FRANKLIN,MA,2038,NORFOLK,1,42.082244,-71.438389,10900010601,4,8.646,1089.16,http://echo.epa.gov/detailed-facility-report?fid=110000762595
MA5000005405,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/23/2013,Y  ,110000762595,GENERAL CABLE INDUSTRIES,20 FORGE PARK,FRANKLIN,MA,2038,NORFOLK,1,42.082244,-71.438389,10900010601,4,8.646,1089.16,http://echo.epa.gov/detailed-facility-report?fid=110000762595
MA5000001115,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/05/1999,Y  ,110002018021,AMI CANDLE INC,1140 AIRPORT ROAD,FALL RIVER,MA,2720,BRISTOL,1,41.746175,-71.106544,10900040803,4,8.082,1294.47,http://echo.epa.gov/detailed-facility-report?fid=110002018021
MAD982201956,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/07/1993,Y  ,110008415429,MARTIN DON CORP,KING PHILLIP RD,RAYNHAM,MA,2767,BRISTOL,1,41.942337,-71.088226,10900040204,4,12.22,1114.45,http://echo.epa.gov/detailed-facility-report?fid=110008415429
MAD982201956,MA,000,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,06/07/1993,N  ,110008415429,MARTIN DON CORP,KING PHILLIP RD,RAYNHAM,MA,2767,BRISTOL,1,41.942337,-71.088226,10900040204,4,12.22,1114.45,http://echo.epa.gov/detailed-facility-report?fid=110008415429
MAD027356633,MA,001,NRR,NON-FINANCIAL RECORD REVIEW,S  ,03/01/1988,Y  ,110006500884,SILVER LAKE TRUCK MAINTENANCE,99 ADAMS ST,NEWTON,MA,2458,MIDDLESEX,1,42.360794,-71.20349,10900010704,4,23.951,6890.49,http://echo.epa.gov/detailed-facility-report?fid=110006500884
MAD001016740,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/12/1997,N  ,110003417348,BRAMAN SCREW MACHINE,1313 MAIN ST,MILLIS,MA,2054,NORFOLK,1,42.160579999999996,-71.37697,10900010603,4,6.13,832.41,http://echo.epa.gov/detailed-facility-report?fid=110003417348
MAD982190332,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/07/1988,Y  ,110003475463,ENGLEHARD PRECISION MICROWAVE,147 FORTUNE BLVD,MILFORD,MA,1757,WORCESTER,1,42.160645,-71.503385,10900010601,4,14.890999999999998,1336.67,http://echo.epa.gov/detailed-facility-report?fid=110003475463
MAD019540228,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/15/1986,N  ,110003427747,B & L CLEANSERS INC,135 N WASHINGTON ST,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.985820000000004,-71.33194,10900040401,4,8.783,1335.05,http://echo.epa.gov/detailed-facility-report?fid=110003427747
MAD001196872,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/05/1987,N  ,110002000637,HILSINGER COMPANY INC,33 WEST BACON STREET,PLAINVILLE,MA,2762,NORFOLK,1,42.00291,-71.33816,10900040401,4,8.744,1102.74,http://echo.epa.gov/detailed-facility-report?fid=110002000637
MAD001196872,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/12/2002,N  ,110002000637,HILSINGER COMPANY INC,33 WEST BACON STREET,PLAINVILLE,MA,2762,NORFOLK,1,42.00291,-71.33816,10900040401,4,8.744,1102.74,http://echo.epa.gov/detailed-facility-report?fid=110002000637
MAD001196872,MA,002,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/15/1986,Y  ,110002000637,HILSINGER COMPANY INC,33 WEST BACON STREET,PLAINVILLE,MA,2762,NORFOLK,1,42.00291,-71.33816,10900040401,4,8.744,1102.74,http://echo.epa.gov/detailed-facility-report?fid=110002000637
MAD001196872,MA,003,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,01/05/1987,N  ,110002000637,HILSINGER COMPANY INC,33 WEST BACON STREET,PLAINVILLE,MA,2762,NORFOLK,1,42.00291,-71.33816,10900040401,4,8.744,1102.74,http://echo.epa.gov/detailed-facility-report?fid=110002000637
MAD001196872,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/29/2015,Y  ,110002000637,HILSINGER COMPANY INC,33 WEST BACON STREET,PLAINVILLE,MA,2762,NORFOLK,1,42.00291,-71.33816,10900040401,4,8.744,1102.74,http://echo.epa.gov/detailed-facility-report?fid=110002000637
MAD099416588,MA,001,NRR,NON-FINANCIAL RECORD REVIEW,S  ,05/29/1985,Y  ,110003449297,PARKER BROTHERS,155 MYLES STANDISH BLVD,TAUNTON,MA,2780,BRISTOL,1,41.94997,-71.13948,10900040302,4,8.998,760.63,http://echo.epa.gov/detailed-facility-report?fid=110003449297
MAD099416588,MA,002,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,09/18/1985,N  ,110003449297,PARKER BROTHERS,155 MYLES STANDISH BLVD,TAUNTON,MA,2780,BRISTOL,1,41.94997,-71.13948,10900040302,4,8.998,760.63,http://echo.epa.gov/detailed-facility-report?fid=110003449297
MAC300105418,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/14/2017,Y  ,110007369855,LASELL COLLEGE,1844 COMMONWEALTH AV,NEWTON,MA,2466,MIDDLESEX,1,42.34322,-71.24131,10900010704,4,24.62,4319.1,http://echo.epa.gov/detailed-facility-report?fid=110007369855
MAD001200286,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/15/1992,N  ,110000773011,HOWARD SWEET & SON,60 WALTON ST.,ATTLEBORO,MA,2703,BRISTOL,1,41.95776,-71.29966,10900040401,4,14.228,1774.39,http://echo.epa.gov/detailed-facility-report?fid=110000773011
MAD076690213,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/19/1997,N  ,110023167758,SHELL SERVICE STATION,875 HIGHLAND AVE,NEEDHAM,MA,2494,NORFOLK,1,42.29379,-71.23524,10900010703,4,16.338,2600.86,http://echo.epa.gov/detailed-facility-report?fid=110023167758
MAD076690213,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/18/2001,N  ,110023167758,SHELL SERVICE STATION,875 HIGHLAND AVE,NEEDHAM,MA,2494,NORFOLK,1,42.29379,-71.23524,10900010703,4,16.338,2600.86,http://echo.epa.gov/detailed-facility-report?fid=110023167758
MAD981072937,MA,001,CAV,COMPLIANCE ASSISTANCE VISIT,S  ,07/13/2010,N  ,110003462672,MOBIL OIL COLONIAL SERVICE CTR,461 MAIN ST,MEDFIELD,MA,2052,NORFOLK,1,42.186862,-71.30488000000001,10900010604,4,6.816,715.95,http://echo.epa.gov/detailed-facility-report?fid=110003462672
MAD062303318,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/13/2005,Y  ,110003439770,TASCA LINCOLN MERCURY INC,200 FALL RIVER AVE,SEEKONK,MA,2771,BRISTOL,1,41.822394,-71.340701,10900040702,4,18.545,2268.02,http://echo.epa.gov/detailed-facility-report?fid=110003439770
MAC300001435,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/22/2004,Y  ,110022815060,CARMAX 7262,120 DRAPER AVE,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.95191,-71.34646,10900040401,4,10.027000000000001,1547.43,http://echo.epa.gov/detailed-facility-report?fid=110022815060
MAC300001435,MA,003,SNN,NOT A SIGNIFICANT NON-COMPLIER,S  ,01/05/2007,N  ,110022815060,CARMAX 7262,120 DRAPER AVE,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.95191,-71.34646,10900040401,4,10.027000000000001,1547.43,http://echo.epa.gov/detailed-facility-report?fid=110022815060
MAC300001435,MA,001,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,01/05/2007,N  ,110022815060,CARMAX 7262,120 DRAPER AVE,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.95191,-71.34646,10900040401,4,10.027000000000001,1547.43,http://echo.epa.gov/detailed-facility-report?fid=110022815060
MAC300001435,MA,002,SNY,SIGNIFICANT NON-COMPLIER,S  ,07/19/2005,N  ,110022815060,CARMAX 7262,120 DRAPER AVE,NORTH ATTLEBOROUGH,MA,2760,BRISTOL,1,41.95191,-71.34646,10900040401,4,10.027000000000001,1547.43,http://echo.epa.gov/detailed-facility-report?fid=110022815060
MAD079514063,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/24/1990,Y  ,110000851891,THERMO IEC,300 2ND AVE,NEEDHAM HEIGHTS,MA,2494,NORFOLK,1,42.30213,-71.21306,10900010703,4,18.141,3404.57,http://echo.epa.gov/detailed-facility-report?fid=110000851891
MAD079514063,MA,002,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,04/24/1990,N  ,110000851891,THERMO IEC,300 2ND AVE,NEEDHAM HEIGHTS,MA,2494,NORFOLK,1,42.30213,-71.21306,10900010703,4,18.141,3404.57,http://echo.epa.gov/detailed-facility-report?fid=110000851891
MAD985294487,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,01/21/1992,Y  ,110000851891,THERMO IEC,300 2ND AVE,NEEDHAM HEIGHTS,MA,2494,NORFOLK,1,42.30213,-71.21306,10900010703,4,18.141,3404.57,http://echo.epa.gov/detailed-facility-report?fid=110000851891
MAD985294487,MA,000,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,11/23/1992,N  ,110000851891,THERMO IEC,300 2ND AVE,NEEDHAM HEIGHTS,MA,2494,NORFOLK,1,42.30213,-71.21306,10900010703,4,18.141,3404.57,http://echo.epa.gov/detailed-facility-report?fid=110000851891
MAD985294487,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/28/1993,N  ,110000851891,THERMO IEC,300 2ND AVE,NEEDHAM HEIGHTS,MA,2494,NORFOLK,1,42.30213,-71.21306,10900010703,4,18.141,3404.57,http://echo.epa.gov/detailed-facility-report?fid=110000851891
MAD985294487,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,08/01/1994,N  ,110000851891,THERMO IEC,300 2ND AVE,NEEDHAM HEIGHTS,MA,2494,NORFOLK,1,42.30213,-71.21306,10900010703,4,18.141,3404.57,http://echo.epa.gov/detailed-facility-report?fid=110000851891
MAD985294487,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/22/1996,Y  ,110000851891,THERMO IEC,300 2ND AVE,NEEDHAM HEIGHTS,MA,2494,NORFOLK,1,42.30213,-71.21306,10900010703,4,18.141,3404.57,http://echo.epa.gov/detailed-facility-report?fid=110000851891
MAD985294487,MA,000,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,08/15/1996,N  ,110000851891,THERMO IEC,300 2ND AVE,NEEDHAM HEIGHTS,MA,2494,NORFOLK,1,42.30213,-71.21306,10900010703,4,18.141,3404.57,http://echo.epa.gov/detailed-facility-report?fid=110000851891
MAD985297241,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/13/1991,Y  ,110003494013,S & D PRINTING & MAILING,6 NORFOLK AVE,EASTON,MA,2375,BRISTOL,1,42.050309999999996,-71.07385,10900040103,4,29.401,1472.51,http://echo.epa.gov/detailed-facility-report?fid=110003494013
MAD985297241,MA,000,FUI,FOLLOW-UP INSPECTION,S  ,11/05/1991,N  ,110003494013,S & D PRINTING & MAILING,6 NORFOLK AVE,EASTON,MA,2375,BRISTOL,1,42.050309999999996,-71.07385,10900040103,4,29.401,1472.51,http://echo.epa.gov/detailed-facility-report?fid=110003494013
MAD980734727,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/19/1996,Y  ,110008410219,LEWANDOS INC,53 CHAPEL ST,NEEDHAM,MA,2192,NORFOLK,1,42.28224,-71.23658,10900010703,4,15.62,2089.37,http://echo.epa.gov/detailed-facility-report?fid=110008410219
MAD980734727,MA,000,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,07/09/1996,N  ,110008410219,LEWANDOS INC,53 CHAPEL ST,NEEDHAM,MA,2192,NORFOLK,1,42.28224,-71.23658,10900010703,4,15.62,2089.37,http://echo.epa.gov/detailed-facility-report?fid=110008410219
MAD980734727,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,03/26/1997,N  ,110008410219,LEWANDOS INC,53 CHAPEL ST,NEEDHAM,MA,2192,NORFOLK,1,42.28224,-71.23658,10900010703,4,15.62,2089.37,http://echo.epa.gov/detailed-facility-report?fid=110008410219
MAD001005586,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,X  ,06/21/1984,N  ,110008399456,SWEET MANUFACTURING CO.,GILBERT ST,MANSFIELD,MA,2048,BRISTOL,1,41.991389,-71.259833,10900040301,4,7.945,947.55,http://echo.epa.gov/detailed-facility-report?fid=110008399456
MAD001005586,MA,002,NRR,NON-FINANCIAL RECORD REVIEW,X  ,07/15/1984,N  ,110008399456,SWEET MANUFACTURING CO.,GILBERT ST,MANSFIELD,MA,2048,BRISTOL,1,41.991389,-71.259833,10900040301,4,7.945,947.55,http://echo.epa.gov/detailed-facility-report?fid=110008399456
MAD001005586,MA,003,FRR,FINANCIAL RECORD REVIEW,S  ,09/21/1984,Y  ,110008399456,SWEET MANUFACTURING CO.,GILBERT ST,MANSFIELD,MA,2048,BRISTOL,1,41.991389,-71.259833,10900040301,4,7.945,947.55,http://echo.epa.gov/detailed-facility-report?fid=110008399456
MAD001005586,MA,004,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/10/1985,N  ,110008399456,SWEET MANUFACTURING CO.,GILBERT ST,MANSFIELD,MA,2048,BRISTOL,1,41.991389,-71.259833,10900040301,4,7.945,947.55,http://echo.epa.gov/detailed-facility-report?fid=110008399456
MAD001005586,MA,005,FCI,FOCUSED COMPLIANCE INSPECTION,X  ,02/19/1986,N  ,110008399456,SWEET MANUFACTURING CO.,GILBERT ST,MANSFIELD,MA,2048,BRISTOL,1,41.991389,-71.259833,10900040301,4,7.945,947.55,http://echo.epa.gov/detailed-facility-report?fid=110008399456
MAD001005586,MA,006,GME,GROUNDWATER MONITORING EVALUATION,S  ,09/10/1985,N  ,110008399456,SWEET MANUFACTURING CO.,GILBERT ST,MANSFIELD,MA,2048,BRISTOL,1,41.991389,-71.259833,10900040301,4,7.945,947.55,http://echo.epa.gov/detailed-facility-report?fid=110008399456
MAD001005586,MA,007,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,09/03/1986,N  ,110008399456,SWEET MANUFACTURING CO.,GILBERT ST,MANSFIELD,MA,2048,BRISTOL,1,41.991389,-71.259833,10900040301,4,7.945,947.55,http://echo.epa.gov/detailed-facility-report?fid=110008399456
MAD001005586,MA,008,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,07/27/1989,N  ,110008399456,SWEET MANUFACTURING CO.,GILBERT ST,MANSFIELD,MA,2048,BRISTOL,1,41.991389,-71.259833,10900040301,4,7.945,947.55,http://echo.epa.gov/detailed-facility-report?fid=110008399456
MAD054038104,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/04/1996,N  ,110001950363,MAIN STREET TEXTILES,1822 NORTH MAIN STREET,FALL RIVER,MA,2720,BRISTOL,1,41.72425,-71.14301999999999,10900040804,4,14.356,3905.08,http://echo.epa.gov/detailed-facility-report?fid=110001950363
MAD054038104,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,05/29/1986,Y  ,110001950363,MAIN STREET TEXTILES,1822 NORTH MAIN STREET,FALL RIVER,MA,2720,BRISTOL,1,41.72425,-71.14301999999999,10900040804,4,14.356,3905.08,http://echo.epa.gov/detailed-facility-report?fid=110001950363
MAD054038104,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,02/22/2002,N  ,110001950363,MAIN STREET TEXTILES,1822 NORTH MAIN STREET,FALL RIVER,MA,2720,BRISTOL,1,41.72425,-71.14301999999999,10900040804,4,14.356,3905.08,http://echo.epa.gov/detailed-facility-report?fid=110001950363
MAD054038104,MA,002,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,05/29/1986,N  ,110001950363,MAIN STREET TEXTILES,1822 NORTH MAIN STREET,FALL RIVER,MA,2720,BRISTOL,1,41.72425,-71.14301999999999,10900040804,4,14.356,3905.08,http://echo.epa.gov/detailed-facility-report?fid=110001950363
MAD053456240,MA,002,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,09/24/1990,N  ,110009587535,REGALITE PLASTICS CORP,300 NEEDHAM ST,NEWTON,MA,2464,MIDDLESEX,1,42.30823,-71.21557,10900010703,4,18.055999999999997,3531.69,http://echo.epa.gov/detailed-facility-report?fid=110009587535
MAD053456240,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,12/07/1993,N  ,110009587535,REGALITE PLASTICS CORP,300 NEEDHAM ST,NEWTON,MA,2464,MIDDLESEX,1,42.30823,-71.21557,10900010703,4,18.055999999999997,3531.69,http://echo.epa.gov/detailed-facility-report?fid=110009587535
MAD053456240,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,06/21/1990,Y  ,110009587535,REGALITE PLASTICS CORP,300 NEEDHAM ST,NEWTON,MA,2464,MIDDLESEX,1,42.30823,-71.21557,10900010703,4,18.055999999999997,3531.69,http://echo.epa.gov/detailed-facility-report?fid=110009587535
MAR000011270,MA,001,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,04/20/2005,Y  ,110044834105,NATIONAL ENVIRONMENTAL SERVICES,343 WASHINGTON ST,NEWTON,MA,2458,MIDDLESEX,1,42.356675,-71.187445,10900010704,4,25.005,7974.16,http://echo.epa.gov/detailed-facility-report?fid=110044834105
MAR000011270,NH,001,FCI,FOCUSED COMPLIANCE INSPECTION,S  ,03/30/2005,N  ,110044834105,NATIONAL ENVIRONMENTAL SERVICES,343 WASHINGTON ST,NEWTON,MA,2458,MIDDLESEX,1,42.356675,-71.187445,10900010704,4,25.005,7974.16,http://echo.epa.gov/detailed-facility-report?fid=110044834105
MAR000011270,CT,001,NRR,NON-FINANCIAL RECORD REVIEW,S  ,10/15/2001,Y  ,110044834105,NATIONAL ENVIRONMENTAL SERVICES,343 WASHINGTON ST,NEWTON,MA,2458,MIDDLESEX,1,42.356675,-71.187445,10900010704,4,25.005,7974.16,http://echo.epa.gov/detailed-facility-report?fid=110044834105
MAR000011270,MA,001,NRR,NON-FINANCIAL RECORD REVIEW,S  ,02/01/2005,Y  ,110044834105,NATIONAL ENVIRONMENTAL SERVICES,343 WASHINGTON ST,NEWTON,MA,2458,MIDDLESEX,1,42.356675,-71.187445,10900010704,4,25.005,7974.16,http://echo.epa.gov/detailed-facility-report?fid=110044834105
MAD982753154,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,11/04/1993,N  ,110003482972,SEEKONK SHELL,430 TAUNTON AVE,SEEKONK,MA,2771,BRISTOL,1,41.82672,-71.32849,10900040702,4,17.225,1727.17,http://echo.epa.gov/detailed-facility-report?fid=110003482972
MAC300005428,MA,001,NRR,NON-FINANCIAL RECORD REVIEW,S  ,04/03/2006,Y  ,110024455392,CHECON SHIVALIK CONTACT SOLUTIONS LTD,39 PERRY AVE,ATTLEBORO,MA,2703,BRISTOL,1,41.950328000000006,-71.27188000000001,10900040401,4,14.421,1461.54,http://echo.epa.gov/detailed-facility-report?fid=110024455392
MAD985294198,MA,000,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,10/14/1993,U  ,110003492373,1ST BATTALION 25TH MARINES,360 EMERALD SQ,NORTH ATTLEBORO,MA,2760,BRISTOL,1,41.944933,-71.34876899999999,10900040401,4,10.051,1573.03,http://echo.epa.gov/detailed-facility-report?fid=110003492373
MAD001425479,MA,001,CEI,COMPLIANCE EVALUATION INSPECTION ON-SITE,S  ,04/25/2002,Y  ,110002017638,VARNEY BROTHERS SAND & GRAVEL INC,79 HARTFORD AVENUE,BELLINGHAM,MA,2019,NORFOLK,1,42.110996,-71.489737,10900010601,4,14.225999999999999,1035.64,http://echo.epa.gov/detailed-facility-report?fid=110002017638
MAD001425479,MA,001,SNY,SIGNIFICANT NON-COMPLIER,S  ,08/05/2002,Y  ,110002017638,VARNEY BROTHERS SAND & GRAVEL INC,79 HARTFORD AVENUE,BELLINGHAM,MA,2019,NORFOLK,1,42.110996,-71.489737,10900010601,4,14.225999999999999,1035.64,http://echo.epa.gov/detailed-facility-report?fid=110002017638
MAD001425479,MA,001,SNN,NOT A SIGNIFICANT NON-COMPLIER,S  ,09/17/2003,N  ,110002017638,VARNEY BROTHERS SAND & GRAVEL INC,79 HARTFORD AVENUE,BELLINGHAM,MA,2019,NORFOLK,1,42.110996,-71.489737,10900010601,4,14.225999999999999,1035.64,http://echo.epa.gov/detailed-facility-report?fid=110002017638
MAD001425479,MA,001,CSE,COMPLIANCE SCHEDULE EVALUATION,S  ,09/08/2004,N  ,110002017638,VARNEY BROTHERS SAND & GRAVEL INC,79 HARTFORD AVENUE,BELLINGHAM,MA,2019,NORFOLK,1,42.110996,-71.489737,10900010601,4,14.225999999999999,1035.64,http://echo.epa.gov/detailed-facility-report?fid=110002017638
